fa,fb,fc,y
0.694998725458813915,0.994299904177333382,0.077164805674508785,0.768201971801576344
0.783055759686567932,0.638618884468242776,0.093161198788439439,0.593235394515907788
0.719205377547393887,0.936537877895358029,0.088222552386783101,0.761785630445949269
0.627954648229273493,0.649353190412744863,0.093002675872550775,0.500767030134742441
0.697625740415827478,0.954986193528097771,0.093873833622028724,0.760096783968960632
0.758151093954164135,0.817701511632272893,0.089001240539805973,0.708942536111787369
0.620560020987880656,0.719300886369729775,0.082805443101031773,0.529174816243232371
0.678941217803407437,0.612497747399269765,0.089138409715204980,0.504988376236309100
0.794067620040032729,0.812844999273048652,0.098522604165535738,0.743976498199727665
0.785268747354209484,0.974321946787580773,0.098249937443101065,0.863354512116699446
0.788789146103321182,0.961880755780761820,0.078213529330888598,0.836934629336412828
0.788769849826968628,0.851323352034195069,0.093699505806077249,0.765197698344280863
0.617725029683002469,0.983950136252550789,0.098347896906968726,0.706158524030169987
0.792426719216828501,0.994322824257428239,0.099957089189544907,0.887885062658269941
0.592517271775130916,0.688624331870936524,0.084157820245379100,0.492179630643518717
0.739951856344654546,0.902204527976067205,0.091782038724790724,0.759369954003234482
0.686324869936800863,0.906371591699364987,0.099725576294516338,0.721790941081994264
0.795233796654872149,0.889376738432771208,0.098603586991210135,0.805866027351629821
0.778802504591758815,0.873665649751374285,0.099994905869780562,0.780407902071937332
0.789813795371332561,0.728295936719056236,0.089548640520321743,0.664766818453919495
0.777138198518900980,0.736586825755724650,0.081629948279969902,0.654059707100529408
0.730201376745059805,0.764846938894945150,0.099897178671786907,0.658389466452120486
0.724438960922630604,0.753440506515261621,0.076924939137392512,0.622746596794329088
0.768399734360380449,0.705835214755688334,0.099737054686408227,0.642100646206881231
0.757572431946716751,0.854066909524698326,0.077656172014441527,0.724673717708283593
0.536557726713904448,0.989916215662121624,0.097238603567551762,0.628385797880450903
0.643308551304755727,0.990287994355372403,0.099737214634047583,0.736797949657294282
0.731682916698137009,0.967612331949167848,0.081048243232904493,0.789033656506557546
0.674502764148837142,0.969986519075195286,0.098684687829525441,0.752943276132853390
0.660233099284488700,0.846992981017212210,0.080157209397745566,0.639370010326947735
0.642497047142329469,0.732337760110410851,0.084226568096031684,0.554751416477798243
0.595952277849285394,0.806061113974120169,0.098702576645785467,0.579076533604394927
0.723774202055598059,0.825448562995802715,0.097772211891384575,0.695210586911611861
0.733634149824960002,0.812924645206780982,0.077732393183716053,0.674121674141750060
0.793763286790635791,0.968675297770608790,0.098753507278687327,0.867652395469983628
0.686545209407007140,0.979453306804096369,0.076121715991425198,0.748560691615629104
0.782730052440093971,0.686383559079793315,0.099999838506267869,0.637252877698812892
0.734493657732354976,0.868943236886968395,0.083631108710485666,0.721864405133387343
0.797685473488270458,0.671997892388647711,0.099632248018250907,0.635675204991409171
0.668685581353399283,0.906441371454602129,0.095203761372479961,0.701328036806373123
0.549970599705403629,0.714068310904202974,0.096050270974598229,0.488766848153207367
0.724320344977458230,0.969409516505859492,0.099380001690778097,0.801543037110733270
0.684549419073848364,0.945628345267438997,0.099367224333862705,0.746696558746452577
0.744555521070527693,0.815097658363056587,0.086317721447415258,0.693203183193287886
0.778418977699524728,0.828557389338946404,0.081003267626486297,0.725968063601096114
0.784281299641418017,0.635790823875722499,0.099995725029169785,0.598634578678509333
0.670433672687628546,0.913093393971721845,0.086662952082558878,0.698831509709832099
0.721567379431018785,0.804922535390442118,0.075440010809559782,0.656245855316212601
0.752492623490641832,0.674253942172127307,0.077149951826386287,0.584521069670397964
0.673277932038579996,0.753571511605910183,0.093081368925179153,0.600444437902393102
0.653507979643183745,0.891226064561687403,0.095964885224080462,0.678388230081134358
0.615807162512807094,0.756843406816576469,0.086033354478004406,0.552102945296246483
0.713019338368378497,0.885980301454158625,0.095244955433951298,0.726966043784212146
0.692139012981697999,0.697287860995400521,0.098332268213299268,0.580952400086775178
0.794441385021734003,0.701700221861242035,0.086160116280813215,0.643619812406316383
0.650144868953280275,0.887193467282451409,0.097359067771170579,0.674163348293726261
0.771976887264927969,0.904905546787783122,0.089652678374656805,0.788218845652657318
0.788835089337484363,0.727068526429527462,0.083717284311979667,0.657254450312489191
0.760069555029735944,0.653081710387535708,0.094670630723466986,0.591058155735780133
0.734360581315076533,0.744895355832856154,0.099065387990454307,0.646087174518771179
0.690604658336716248,0.701338823826385571,0.077657336978847871,0.562005195785743372
0.680389104957063728,0.694340138576507337,0.097913447102288220,0.570334912524121718
0.710362567955963309,0.722583814543813707,0.099942195544979365,0.613238689607738419
0.553150787774353558,0.810490354130945945,0.088045424421954982,0.536368802293002545
0.690326258110802393,0.925064540050380080,0.099304994760365861,0.737901337204335261
0.670863202502070877,0.795256252684704790,0.099847707123599250,0.633355863609456393
0.757263934761294610,0.894737741453203506,0.092584296824361687,0.770136919496648309
0.711537061274890803,0.700592949593859871,0.087777546065813367,0.586275394569736097
0.705811291362533066,0.965054604279160011,0.099697577069006102,0.780844013550638483
0.696520754312754065,0.694896945730856586,0.078996403029870779,0.563006547839955962
0.794343191967415208,0.730194494002784134,0.090058227138452171,0.670083252261655327
0.711445240953964331,0.877591759178661168,0.099987392639392964,0.724345873207469015
0.737141815134056966,0.692426181711579880,0.098450871524072905,0.608867163957291346
0.680822855855826026,0.756258715798174608,0.099258895106512396,0.614137113762085129
0.718624184123714094,0.993794539055018133,0.099619423059238876,0.813784212874253843
0.762238106386273206,0.952985694692256025,0.097132868710538903,0.823534880045971196
0.742972898796308234,0.839758236777505163,0.090352938931938021,0.714270550398597548
0.732152934239901465,0.954434300143981340,0.092077040274414310,0.790868913664037110
0.682675856358915034,0.888381936091610314,0.098960059754652260,0.705436958749783294
0.772599389820892490,0.940062063237572576,0.094297891839476927,0.820589268290594864
0.677107749720752050,0.945957177450647557,0.088351093618948842,0.728866029374750979
0.750359265606200587,0.719536418977799186,0.098016198686131442,0.637927017607228253
0.787353150259067380,0.732148924660460776,0.080800586385325002,0.657260348675527295
0.764865843588701133,0.687886598175985631,0.091418509445903878,0.617559472653141150
0.576609645567339957,0.697919161373307895,0.099778848037435877,0.502205768311554057
0.581451034698797553,0.624105786901360648,0.099670203766957149,0.462557159322260603
0.653892143007951510,0.986597995451416354,0.079395918546154534,0.724524596079230365
0.593987112067536738,0.952656460273871963,0.076478058326872989,0.642343717957432281
0.737469174492489499,0.956039281758565895,0.099288378518069542,0.804337878418951657
0.768868102621958704,0.720600364617176137,0.096722211683566942,0.650768846775466869
0.753005306455925449,0.999436062513979984,0.099950193954340433,0.852530852490783309
0.729527044453974094,0.968903285878558451,0.098400804917703047,0.805241955426431621
0.665601727481854200,0.875525482873311667,0.099939641583549274,0.682690915438409984
0.748631762380302490,0.813302550007924951,0.095591584433178542,0.704455705794005405
0.776230451441080271,0.965412103649326947,0.099786578347707697,0.849168851390107671
0.704724060682743292,0.741688434239282324,0.099037934407929781,0.621723619546462603
0.644522301680901299,0.715115696638723541,0.090068343836194706,0.550976358601925953
0.659708674926080207,0.614628877404793439,0.099935341783813261,0.505411344067833723
0.733624475819687372,0.908565254806086409,0.093034770589066229,0.759580479394162067
0.743991345861811704,0.937483489664523995,0.095750486763071296,0.793230089961808438
0.659506755980923898,0.857392408323640276,0.093539575211393056,0.658995661027588553
0.632711658086238860,0.708311534539429299,0.095977271388157079,0.544134236848207609
0.678590295303429847,0.626808097412247411,0.097812961996718739,0.523158853918276767
0.727301502317336812,0.866304685725857615,0.090963579712458706,0.721028279105423331
0.702000742837227243,0.726940396574271230,0.094248133057160399,0.604560831450687397
0.590007594640658661,0.749370441896024975,0.099998586580148180,0.542132838498029290
0.730562770823361518,0.786106864008405681,0.097983941631160726,0.672284350364405037
0.686471424865435442,0.920919577574708326,0.091350600933371162,0.723535575537556097
0.681425262854383540,0.966038323944004684,0.094542333136038825,0.752825251956990238
0.684516745565859952,0.994726461086184344,0.091477893949487590,0.772384813820447436
0.694277874892529678,0.674544220173587061,0.079286822286121925,0.547607949989278531
0.617083398210094503,0.782578065970572112,0.095686950075776503,0.578602882389580797
0.799695213571272934,0.920999368747134284,0.099479166682271733,0.835997953571518848
0.608829918926038327,0.668504027994364813,0.099048992653882797,0.506054245819422044
0.790798960613997015,0.701234255300510867,0.099116664363380250,0.653651984601954505
0.735286697978224768,0.630487447891080910,0.095631842229551206,0.559220875906102255
0.698295136104494230,0.795838388858290280,0.075210530672259857,0.630940606737241172
0.747169208938158080,0.990349480983998331,0.099340241318135097,0.839298879597264458
0.753710732963506325,0.980002833900638803,0.087552339545128602,0.826190993790692496
0.699462418790237184,0.893011788785670002,0.095473755405274391,0.720101941197495377
0.738081365246432863,0.602281320176656254,0.092900919243205426,0.537433538301615776
0.626788094699312293,0.726452564847827276,0.097071570765661100,0.552403389776059406
0.593447582802671070,0.994032524640393045,0.085893994913321670,0.675800193888399514
0.675322980125968364,0.780618554639259887,0.079712283319725741,0.606881931980336686
0.781068030794623280,0.767707201567450648,0.099422356592341068,0.699053908747480524
0.788971560228528657,0.780151342957150384,0.099972489723450436,0.715489711990735411
0.549272775314064710,0.853236412127719279,0.082227127671444966,0.550886659759852515
0.740230222544244532,0.909089875146920079,0.095995358233357045,0.768931158826081207
0.663965051970081932,0.602042165244139005,0.089107265773832170,0.488842223308337598
0.767622072153497648,0.917744018417843699,0.099676774227058534,0.804157339351441403
0.711014086907740817,0.674415618920051974,0.095208646272469638,0.574727651755229330
0.706021671427926267,0.824078707158934387,0.099569631962185226,0.681387058178700711
0.581687555799644596,0.760004696558400861,0.099686365120841822,0.541771639458148546
0.605807840738672665,0.608845111799567573,0.099964943685724117,0.468808086209315911
0.746096673866879834,0.977936417941467129,0.094371848612916115,0.824006957292335640
0.748378364426882992,0.691091888077923766,0.095370842560637478,0.612569059429080465
0.661097560413251406,0.879922879590317453,0.079636082137345979,0.661350951186308045
0.738156524996672947,0.991339110047156913,0.081342019479667210,0.813105452045370769
0.667882676448241841,0.711063337866880363,0.089981045265294046,0.564887930484046508
0.714771450404578568,0.941941536562774240,0.098957545943026887,0.772230464228318425
0.700090216158660850,0.803843081793348180,0.098553946158214334,0.661316623048563534
